2017-12-30 09:51:45,775 | [46] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:01:49,985 | [46] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:01:49,994 | [46] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:01:50,003 | [46] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:01:50,012 | [46] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:01:50,039 | [46] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:01:50,055 | [46] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:02:19,340 | [39] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:02:19,349 | [39] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:02:19,358 | [39] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:02:19,368 | [39] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:02:19,378 | [39] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:02:19,387 | [39] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:02:19,396 | [39] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:02:19,405 | [39] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:02:19,379 | [43] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:02:19,423 | [43] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:02:19,432 | [43] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:02:19,444 | [43] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:02:19,413 | [39] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:02:19,452 | [43] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:02:19,467 | [43] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:02:19,475 | [43] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:02:19,483 | [43] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:02:19,460 | [39] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:02:19,499 | [39] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:02:19,490 | [43] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:02:19,521 | [43] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:02:19,541 | [43] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:02:19,548 | [43] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:02:19,558 | [43] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:02:19,564 | [43] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:04:39,336 | [46] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:04:39,345 | [46] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:04:39,358 | [46] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:04:39,365 | [46] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:04:39,338 | [40] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:04:39,381 | [40] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:04:39,391 | [40] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:04:39,400 | [40] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:04:39,373 | [46] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:04:39,415 | [46] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:04:39,428 | [46] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:04:39,437 | [46] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:04:39,407 | [40] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:04:39,459 | [40] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:04:39,466 | [40] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:04:39,475 | [40] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:04:39,487 | [40] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:04:39,447 | [46] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:04:39,505 | [46] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:04:39,513 | [46] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:04:39,521 | [46] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:04:39,499 | [40] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:04:39,545 | [40] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:04:39,541 | [46] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:04:39,563 | [46] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:05:07,260 | [46] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:05:07,274 | [46] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:05:07,287 | [46] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:05:07,299 | [46] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:05:07,312 | [46] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:05:07,264 | [40] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:05:07,333 | [40] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:05:07,341 | [40] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:05:07,351 | [40] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:05:07,322 | [46] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:05:07,369 | [46] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:05:07,377 | [46] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:05:07,386 | [46] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:05:07,360 | [40] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:05:07,401 | [40] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:05:07,407 | [40] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:05:07,415 | [40] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:05:07,394 | [46] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:05:07,430 | [46] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:05:07,438 | [46] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:05:07,423 | [40] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:05:07,458 | [40] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:05:07,466 | [40] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:05:07,447 | [46] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:05:07,489 | [46] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:05:20,514 | [42] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:05:20,523 | [42] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:05:20,534 | [42] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:05:20,547 | [42] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:05:20,560 | [42] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:05:20,568 | [42] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:05:20,579 | [42] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:05:20,585 | [42] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:05:20,593 | [42] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:05:20,601 | [42] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:05:20,607 | [42] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:05:21,100 | [42] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:05:21,112 | [42] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:05:21,119 | [42] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:05:21,129 | [42] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:05:21,136 | [42] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:05:21,144 | [42] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:05:21,150 | [42] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:05:21,158 | [42] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:05:21,164 | [42] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:05:21,170 | [42] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:05:21,177 | [42] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:05:21,186 | [42] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:05:21,198 | [42] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:05:21,205 | [42] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:05:32,628 | [40] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:05:32,638 | [40] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:05:32,646 | [40] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:05:32,654 | [40] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:05:32,663 | [40] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:05:32,672 | [40] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-30 15:05:32,680 | [40] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:05:32,691 | [40] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:05:32,697 | [40] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-30 15:05:32,706 | [40] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:05:32,713 | [40] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-30 15:05:32,719 | [40] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-30 15:05:32,727 | [40] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-30 15:05:32,732 | [40] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 15:05:32,738 | [40] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 15:05:32,743 | [40] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:05:32,761 | [40] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:05:32,766 | [40] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:05:35,841 | [42] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:05:35,857 | [42] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:05:35,868 | [42] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:05:35,882 | [42] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:05:35,901 | [42] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:05:35,913 | [42] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:05:35,926 | [42] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:05:35,881 | [39] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:05:35,946 | [39] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:05:35,953 | [39] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:05:35,960 | [39] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:05:35,934 | [42] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:05:35,976 | [42] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:05:35,968 | [39] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:05:35,994 | [39] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:05:36,001 | [39] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:05:36,010 | [39] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:05:35,985 | [42] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:05:36,025 | [42] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:05:36,018 | [39] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:05:36,045 | [39] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:05:36,055 | [39] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:05:36,065 | [39] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:05:36,072 | [39] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:05:36,078 | [39] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:06:18,734 | [39] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:06:18,745 | [39] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:06:18,754 | [39] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:06:18,764 | [39] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:06:18,779 | [39] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:06:18,790 | [39] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:06:18,800 | [39] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:06:18,807 | [39] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:06:18,816 | [39] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:06:18,848 | [39] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:06:18,858 | [39] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:06:19,028 | [48] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:06:19,038 | [48] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:06:19,064 | [48] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:06:19,072 | [48] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:06:19,081 | [48] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:06:19,089 | [48] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:06:19,098 | [48] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:06:19,105 | [48] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:06:19,111 | [48] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:06:19,119 | [48] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:06:19,130 | [48] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:06:19,139 | [48] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:06:19,150 | [48] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:06:19,156 | [48] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:07:30,457 | [39] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:07:30,466 | [39] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:07:30,473 | [39] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:07:30,480 | [39] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:07:30,489 | [39] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:07:30,498 | [39] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-30 15:07:30,505 | [39] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:07:30,514 | [39] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:07:30,522 | [39] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-30 15:07:30,535 | [39] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:07:30,553 | [39] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-30 15:07:30,561 | [39] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-30 15:07:30,567 | [39] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-30 15:07:30,579 | [39] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 15:07:30,585 | [39] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 15:07:30,592 | [39] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:07:30,612 | [39] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:07:30,619 | [39] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:07:33,423 | [39] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:07:33,435 | [39] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:07:33,450 | [39] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:07:33,464 | [39] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:07:33,472 | [39] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:07:33,482 | [39] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:07:33,451 | [48] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:07:33,499 | [48] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:07:33,507 | [48] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:07:33,514 | [48] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:07:33,490 | [39] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:07:33,528 | [39] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:07:33,536 | [39] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:07:33,521 | [48] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:07:33,553 | [48] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:07:33,563 | [48] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:07:33,571 | [48] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:07:33,546 | [39] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:07:33,587 | [39] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:07:33,580 | [48] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:07:33,616 | [48] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:07:33,629 | [48] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:07:33,640 | [48] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:07:33,652 | [48] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:07:33,662 | [48] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:10:16,705 | [52] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:10:16,715 | [52] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:10:16,723 | [52] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:10:16,732 | [52] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:10:16,708 | [51] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:10:16,748 | [51] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:10:16,757 | [51] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:10:16,765 | [51] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:10:16,740 | [52] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:10:16,777 | [52] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:10:16,783 | [52] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:10:16,792 | [52] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:10:16,771 | [51] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:10:16,805 | [51] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:10:16,813 | [51] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:10:16,821 | [51] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:10:16,799 | [52] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:10:16,830 | [51] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:10:16,854 | [51] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:10:16,861 | [51] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:10:16,868 | [51] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:10:16,847 | [52] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:10:16,884 | [52] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:10:16,879 | [51] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:10:16,903 | [51] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:10:44,185 | [48] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:10:44,200 | [48] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:10:44,208 | [48] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:10:44,219 | [48] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:10:44,230 | [48] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:10:44,246 | [48] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:10:44,269 | [48] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:10:44,285 | [48] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:10:44,292 | [48] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:10:44,258 | [50] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:10:44,314 | [50] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:10:44,321 | [50] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:10:44,330 | [50] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:10:44,305 | [48] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:10:44,346 | [48] | DefaultLogger | DEBUG - Connection closed...
