2017-12-28 09:58:59,269 | [64] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-28 11:22:24,466 | [37] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-28 11:22:24,452 | [30] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-28 11:22:24,491 | [30] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-28 11:22:24,481 | [37] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-28 11:22:24,509 | [37] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-28 11:22:24,523 | [37] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-28 11:22:24,532 | [37] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-28 11:22:24,503 | [30] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-28 11:22:24,555 | [30] | DefaultLogger | DEBUG - Connection closed...
2017-12-28 11:22:24,544 | [37] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-28 11:22:24,571 | [37] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-28 11:22:24,580 | [37] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-28 11:22:24,637 | [37] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 29, Size: -1
2017-12-28 11:22:24,647 | [37] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-28 11:22:24,658 | [37] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-28 11:22:24,680 | [37] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-28 11:22:24,690 | [37] | DefaultLogger | DEBUG - Connection closed...
2017-12-28 11:23:21,342 | [37] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-28 11:23:21,350 | [37] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-28 11:23:21,360 | [37] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-28 11:23:21,369 | [37] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-28 11:23:21,378 | [37] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-28 11:23:21,386 | [37] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-28 11:23:21,393 | [37] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-28 11:23:21,401 | [37] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-28 11:23:21,409 | [37] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-28 11:23:21,343 | [39] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-28 11:23:21,430 | [39] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-28 11:23:21,440 | [39] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-28 11:23:21,459 | [39] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-28 11:23:21,470 | [39] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-28 11:23:21,490 | [39] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-28 11:23:21,528 | [39] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-28 11:23:21,536 | [39] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-28 11:23:21,546 | [39] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-28 11:23:21,553 | [39] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 29, Size: -1
2017-12-28 11:23:21,561 | [39] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-28 11:23:21,573 | [39] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-28 11:23:21,546 | [37] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-28 11:23:21,619 | [37] | DefaultLogger | DEBUG - Connection closed...
2017-12-28 11:23:21,756 | [39] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-28 11:23:21,765 | [39] | DefaultLogger | DEBUG - Connection closed...
