2017-12-31 09:49:37,814 | [176] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:27:45,058 | [12] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:27:45,069 | [12] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:27:45,100 | [12] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:27:45,108 | [12] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 10:27:45,116 | [12] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:27:45,122 | [12] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 10:27:45,128 | [12] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:27:45,134 | [12] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:27:45,139 | [12] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:27:45,198 | [12] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 10:27:45,215 | [12] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:28:10,538 | [15] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:28:10,561 | [15] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:28:10,589 | [15] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:28:10,609 | [15] | DefaultLogger | DEBUG - Transaction started...
2017-12-31 10:28:10,633 | [15] | DefaultLogger | DEBUG - ExecuteProcedureDML: Started...
2017-12-31 10:28:10,651 | [15] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:28:10,669 | [15] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_AddUpdate' object created...
2017-12-31 10:28:10,686 | [15] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:28:10,703 | [15] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:28:10,723 | [15] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 8
2017-12-31 10:28:10,737 | [15] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: InOut, DataType: Int, Value: 0, Size: -1
2017-12-31 10:28:10,753 | [15] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 10:28:10,766 | [15] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GC, Size: 20
2017-12-31 10:28:10,777 | [15] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: Geeta, Size: 100
2017-12-31 10:28:10,788 | [15] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: Jitendra, Size: 100
2017-12-31 10:28:10,799 | [15] | DefaultLogger | INFO  - Parameter: Name: @PhoneNo, Direction: In, DataType: String, Value: 12345, Size: -1
2017-12-31 10:28:10,811 | [15] | DefaultLogger | INFO  - Parameter: Name: @MobileNo, Direction: In, DataType: String, Value: 67890, Size: -1
2017-12-31 10:28:10,823 | [15] | DefaultLogger | INFO  - Parameter: Name: @BuyerTypes, Direction: In, DataType: String, Value: 1,3, Size: 100
2017-12-31 10:28:10,834 | [15] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:28:10,916 | [15] | DefaultLogger | DEBUG - RetrieveCommandOutParams: Started...
2017-12-31 10:28:10,934 | [15] | DefaultLogger | DEBUG - RetrieveCommandOutParams: Completed...
2017-12-31 10:28:10,949 | [15] | DefaultLogger | INFO  - RetrieveCommandOutParams: Out params count - 1
2017-12-31 10:28:10,960 | [15] | DefaultLogger | DEBUG - ExecuteProcedureDML: Completed...
2017-12-31 10:28:10,972 | [15] | DefaultLogger | DEBUG - Transaction commited...
2017-12-31 10:28:10,984 | [15] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:28:24,083 | [15] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:28:24,094 | [15] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:28:24,104 | [15] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:28:24,111 | [15] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 10:28:24,118 | [15] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:28:24,123 | [15] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 10:28:24,129 | [15] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:28:24,134 | [15] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:28:24,140 | [15] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 10:28:24,145 | [15] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 10:28:24,150 | [15] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 10:28:24,155 | [15] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 10:28:24,160 | [15] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 10:28:24,165 | [15] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:28:24,170 | [15] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:28:24,175 | [15] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:28:24,189 | [15] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 10:28:24,195 | [15] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:28:56,390 | [15] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:28:56,423 | [15] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:28:56,439 | [15] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:28:56,447 | [15] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 10:28:56,455 | [15] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:28:56,464 | [15] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 10:28:56,471 | [15] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:28:56,480 | [15] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:28:56,488 | [15] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 10:28:56,494 | [15] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 10:28:56,500 | [15] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 10:28:56,507 | [15] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 10:28:56,514 | [15] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 10:28:56,521 | [15] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: Geeta, Size: 100
2017-12-31 10:28:56,527 | [15] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:28:56,534 | [15] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:28:56,556 | [15] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 10:28:56,563 | [15] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:29:01,750 | [12] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:29:01,781 | [12] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:29:01,796 | [12] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:29:01,822 | [12] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 10:29:01,830 | [12] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:29:01,843 | [12] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 10:29:01,849 | [12] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:29:01,849 | [15] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:29:01,864 | [15] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:29:01,856 | [12] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:29:01,877 | [12] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:29:01,873 | [15] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:29:01,892 | [15] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 10:29:01,898 | [15] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:29:01,885 | [12] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 10:29:01,912 | [12] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:29:01,906 | [15] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-31 10:29:01,931 | [15] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:29:01,941 | [15] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:29:01,948 | [15] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-31 10:29:01,955 | [15] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 36, Size: -1
2017-12-31 10:29:01,960 | [15] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 10:29:01,966 | [15] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:29:01,975 | [15] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 10:29:01,983 | [15] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:29:22,934 | [12] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:29:22,950 | [12] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:29:22,967 | [12] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:29:22,988 | [12] | DefaultLogger | DEBUG - Transaction started...
2017-12-31 10:29:23,006 | [12] | DefaultLogger | DEBUG - ExecuteProcedureDML: Started...
2017-12-31 10:29:23,023 | [12] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:29:23,040 | [12] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_AddUpdate' object created...
2017-12-31 10:29:23,055 | [12] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:29:23,069 | [12] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:29:23,084 | [12] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 8
2017-12-31 10:29:23,098 | [12] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: InOut, DataType: Int, Value: 36, Size: -1
2017-12-31 10:29:23,111 | [12] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 10:29:23,128 | [12] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 10:29:23,145 | [12] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: Geeta, Size: 100
2017-12-31 10:29:23,155 | [12] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: Jitendra, Size: 100
2017-12-31 10:29:23,165 | [12] | DefaultLogger | INFO  - Parameter: Name: @PhoneNo, Direction: In, DataType: String, Value: 12345, Size: -1
2017-12-31 10:29:23,176 | [12] | DefaultLogger | INFO  - Parameter: Name: @MobileNo, Direction: In, DataType: String, Value: 67890, Size: -1
2017-12-31 10:29:23,186 | [12] | DefaultLogger | INFO  - Parameter: Name: @BuyerTypes, Direction: In, DataType: String, Value: 1,3, Size: 100
2017-12-31 10:29:23,195 | [12] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:29:23,244 | [12] | DefaultLogger | DEBUG - RetrieveCommandOutParams: Started...
2017-12-31 10:29:23,258 | [12] | DefaultLogger | DEBUG - RetrieveCommandOutParams: Completed...
2017-12-31 10:29:23,272 | [12] | DefaultLogger | INFO  - RetrieveCommandOutParams: Out params count - 1
2017-12-31 10:29:23,286 | [12] | DefaultLogger | DEBUG - ExecuteProcedureDML: Completed...
2017-12-31 10:29:23,299 | [12] | DefaultLogger | DEBUG - Transaction commited...
2017-12-31 10:29:23,313 | [12] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:29:29,561 | [12] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:29:29,582 | [12] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:29:29,593 | [12] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:29:29,604 | [12] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 10:29:29,614 | [12] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:29:29,621 | [12] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 10:29:29,632 | [12] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:29:29,641 | [12] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:29:29,649 | [12] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 10:29:29,655 | [12] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 10:29:29,661 | [12] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 10:29:29,668 | [12] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 10:29:29,674 | [12] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 10:29:29,683 | [12] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:29:29,689 | [12] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:29:29,696 | [12] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:29:29,711 | [12] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 10:29:29,718 | [12] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:30:19,969 | [12] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:30:19,987 | [12] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:30:19,997 | [12] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:30:20,006 | [12] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 10:30:20,013 | [12] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:30:20,021 | [12] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 10:30:20,026 | [12] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:30:20,032 | [12] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:30:20,040 | [12] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 10:30:20,045 | [12] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 10:30:20,051 | [12] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 10:30:20,056 | [12] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 10:30:20,061 | [12] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 10:30:20,067 | [12] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:30:20,072 | [12] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:30:20,078 | [12] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:30:20,094 | [12] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 10:30:20,100 | [12] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:37:21,234 | [1] | DefaultLogger | DEBUG - EncryptionKey key has been set...
2017-12-31 10:37:21,246 | [1] | DefaultLogger | DEBUG - AutoMapper settings started...
2017-12-31 10:37:21,450 | [1] | DefaultLogger | DEBUG - AutoMapper settings initialized...
2017-12-31 10:37:21,471 | [1] | DefaultLogger | DEBUG - AutoMapper settings validated...
2017-12-31 10:40:57,906 | [12] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:40:57,917 | [12] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:40:57,938 | [12] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:40:57,947 | [12] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 10:40:57,957 | [12] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:40:57,967 | [12] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 10:40:57,975 | [12] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:40:57,983 | [12] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:40:57,991 | [12] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 10:40:57,999 | [12] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 10:40:58,004 | [12] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 10:40:58,011 | [12] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 10:40:58,018 | [12] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 10:40:58,023 | [12] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:40:58,028 | [12] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:40:58,034 | [12] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:40:58,057 | [12] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 10:40:58,063 | [12] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:41:04,920 | [12] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:41:04,935 | [12] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:41:04,943 | [12] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:41:04,949 | [12] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 10:41:04,955 | [12] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:41:04,962 | [12] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 10:41:04,970 | [12] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:41:04,976 | [12] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:41:04,982 | [12] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 10:41:04,987 | [12] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 10:41:04,992 | [12] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 10:41:04,998 | [12] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 10:41:05,003 | [12] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 10:41:05,008 | [12] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:41:05,013 | [12] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:41:05,018 | [12] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:41:05,031 | [12] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 10:41:05,036 | [12] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:42:49,629 | [1] | DefaultLogger | DEBUG - EncryptionKey key has been set...
2017-12-31 10:42:49,642 | [1] | DefaultLogger | DEBUG - AutoMapper settings started...
2017-12-31 10:42:49,898 | [1] | DefaultLogger | DEBUG - AutoMapper settings initialized...
2017-12-31 10:42:49,921 | [1] | DefaultLogger | DEBUG - AutoMapper settings validated...
2017-12-31 10:43:30,190 | [6] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:43:30,197 | [6] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:43:30,214 | [6] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:43:30,220 | [6] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 10:43:30,226 | [6] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:43:30,231 | [6] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 10:43:30,237 | [6] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:43:30,243 | [6] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:43:30,248 | [6] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 10:43:30,254 | [6] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 10:43:30,259 | [6] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 10:43:30,265 | [6] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 10:43:30,270 | [6] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 10:43:30,275 | [6] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:43:30,280 | [6] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:43:30,285 | [6] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:43:30,307 | [6] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 10:43:30,313 | [6] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:43:32,341 | [6] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:43:32,365 | [6] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:43:32,373 | [6] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:43:32,382 | [6] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 10:43:32,388 | [6] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:43:32,396 | [6] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 10:43:32,401 | [6] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:43:32,407 | [6] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:43:32,413 | [6] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 10:43:32,418 | [6] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 10:43:32,424 | [6] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 10:43:32,429 | [6] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 10:43:32,434 | [6] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 10:43:32,439 | [6] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:43:32,444 | [6] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:43:32,449 | [6] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:43:32,455 | [6] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 10:43:32,462 | [6] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:43:38,822 | [6] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:43:38,838 | [6] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:43:38,848 | [6] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:43:38,854 | [6] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 10:43:38,861 | [6] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:43:38,867 | [6] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
